"","Ctrl2","Ctrl8","P18","P19","P20","P21","P22","P23"
"DNAJB1",57.5681313045054,64.6770721479951,125.408062118833,46.4002471538155,173.743729793468,42.2912047440472,165.221119575266,71.8008399646377
"ZSWIM4",16.4971361350224,15.2181346230577,8.29547492614851,28.192555232698,4.94996381177971,5.85570527225269,3.08159907385718,13.609309535781
"FBXW9",4.98350987412136,0,11.7112587192685,0,3.4649746682458,1.62658479784797,8.29661289115395,0
"RFX1",4.98350987412136,23.2499278963381,10.7353204926628,24.6684858286108,2.47498190588986,0.325316959569594,4.50387556948357,13.1400230000644
"BRME1",0.687380672292602,16.4863125083125,0,16.4456572190738,17.324873341229,0,0,11.7321633929147
"DCAF15",15.8097554627298,38.8907884811474,2.92781467981712,60.4965247701645,14.3548950541612,8.78355790837903,19.6748248561651,56.7836708217069
"CC2D1A",9.79517458016958,10.56814904379,5.36766024633139,30.5419348354229,20.2948516282968,9.75950878708781,32.4753133168026,38.48149592876
"TRIM21",18.5592781519003,91.7315337000976,29.7661159114741,25.255830729292,30.1947792518563,11.3860935849358,12.5634423780331,14.0785960714976
"SPATA6",30.2447495808745,12.2590528907965,13.175166059177,1.17468980136242,5.93995657413566,16.9164818976189,11.8523041302199,8.91644417861513
"LRRC41",62.3797960105536,27.8999134756057,43.429251083954,11.7468980136242,116.324149576823,34.8089146739465,37.6903271340994,42.7050747502093
"CCT6B",8.07672289943807,7.60906731152883,3.90375290642283,0,7.91994209884754,7.15697311053106,5.68910598250556,20.1793210358132
"DHX30",50.0069439092868,129.776870257742,93.6900697541479,206.745405039786,87.119363087323,75.4735346201457,147.205617297331,86.3487225718518
"RAF1",82.8293710112585,71.0179615742691,145.41479576425,102.19801271853,92.0693268991027,53.6772983289829,166.406349988288,89.6337283218679
"NUP210",82.3138355070391,265.049178018254,142.974950197736,320.102970871259,176.713708080536,71.5697311053106,256.957953543168,256.699735036973
"FCRLA",6.01458088256027,6.34088942627403,12.6871969458742,22.9064511265671,6.43495295531363,13.0126783827837,5.92615206510996,37.0736363216103
"HSD17B7",14.0913037819983,40.1589663664022,17.0789189655999,18.2076919211175,25.2448154400765,4.55443743397431,27.7343916647146,35.196490178744
"ENOSF1",73.8934222714547,159.367687580354,75.1472434486394,182.664264111856,74.2494571766957,39.6886690674904,163.087704831826,41.7665016787762
"EMILIN2",24.0583235302411,78.6270288857979,9.27141315275422,63.4332492735706,25.7398118212545,17.8924327763277,9.24479722157154,80.2479976075362
"ARFIP2",33.5098077742643,53.2634711807018,48.3089422169825,92.2131494069498,74.7444535578737,26.3506737251371,18.2525483605387,34.2579171073108
"TRIM5",109.121681726451,34.6635288636313,32.6939305912912,32.8913144381477,64.8445259343142,76.7748024584241,103.589138098122,45.0515074287923
"TRIM22",264.297868496505,151.335894307073,494.800680889093,435.222571404776,349.467445111648,832.81141649816,340.161128537312,272.655477251336
"RRP8",15.2942199585104,18.1772163553189,5.36766024633139,19.3823817224799,21.2848443906528,9.43419182751822,26.5491612516926,17.8328883572303
"TIMM10B",46.2263502116775,34.2408029018797,29.2781467981712,18.2076919211175,20.7898480094748,25.0494058868587,4.97796773469237,30.9729113572947
"EFR3A",111.871204415621,73.9770433065303,42.4533128573483,100.435978016487,116.324149576823,246.590255353752,39.1126036297258,130.930943464927
"PTCD3",157.753864291152,262.935548209496,163.957622069759,333.611903586927,136.124004823942,151.597703159431,217.845349913442,148.294545286441
"IMMT",90.3905584064772,139.92229333978,103.449452020205,82.2282860953692,102.46425090384,128.825515989559,129.190115019397,95.7344532861835
"MRPL35",48.9758729008479,30.0135432843637,6.3435984729371,14.096277616349,23.2648299153647,52.7013474502742,59.0244745684952,22.0564671786795
"ILKAP",37.1185563038005,46.9225817544278,35.6217452711083,143.312155766215,77.7144318449415,41.640570824908,50.4908155947369,87.287295643285
"PER2",113.074120592133,36.7771586723893,95.1539770940564,72.2434227837887,43.5596815436615,67.3406106309059,61.869027559748,39.8893555359098
"RAMP1",11.8573165970474,54.5316490659566,0,21.1444164245235,8.41493848002551,5.53038831268309,0,7.97787110718196
"PTPRE",178.718974796077,166.554028930131,694.380048229961,365.328528223712,308.877741855054,482.770368001277,466.269644482852,770.568491646634
"RAN",605.238681953636,407.507827128544,385.983568622557,398.21984266186,452.921688777844,1060.53328819688,459.395308087324,476.325833752335
"PRKAA1",176.141297274979,38.8907884811474,57.5803553697367,91.6258045062686,108.404207477976,246.590255353752,52.8612764207809,87.287295643285
"CARD6",2.74952268917041,8.03179327328043,0,0.587344900681209,20.2948516282968,6.18102223182228,14.2227649562639,3.2850057500161
"RAP1GAP2",13.4039231097057,63.8316202244919,56.604417143131,161.519847687332,147.013925209857,40.9899369057688,51.2019538425501,81.1865706789694
"CLUH",7.73303256329177,53.6861971424534,40.5014364041368,66.3699737769766,19.3048588659409,0.975950878708781,44.8017096122313,32.3807709644444
"INPP5K",10.8262455886085,41.427144251657,186.892170394993,101.023322917168,128.204062725095,19.8443345337452,19.4377787735607,57.7222438931401
"MYBBP1A",8.24856806751122,23.6726538580897,36.1097143844112,40.5267981470034,45.0446706871954,1.62658479784797,44.3276174470225,20.6486075715298
"RPA1",140.053811979618,116.24963948169,86.3705330546051,88.6890800028625,266.803049454927,147.368582685026,94.581386959155,78.8401380003864
"SERPINF1",21.1369556729975,24.0953798198413,50.7487877834968,44.6382124517719,148.498914353391,28.9532094016938,19.9118709387695,142.663106857842
"UBE2G1",157.753864291152,88.7724519678364,111.744926946353,131.565257752591,79.1994209884754,270.663710361902,154.079953692859,184.429608536618
"EEFSEC",11.5136262609011,36.3544327106377,35.1337761578055,6.4607939074933,11.8799131482713,6.83165615096147,3.79273732167038,3.2850057500161
"TBC1D14",2.23398718495096,1.26817788525481,15.6150116256913,0,8.41493848002551,2.27721871698716,11.8523041302199,19.7100345000966
"TMEM128",52.0690859261646,19.0226682788221,50.2608186701939,18.7950368217987,28.2147937271444,84.2570925285248,21.0971013517915,27.6879056072786
"COQ3",14.7786844542909,17.7544903935673,31.2300232513826,1.17468980136242,14.3548950541612,10.0848257466574,0,3.75429228573269
"PNISR",714.360363680086,664.525211873518,388.911383302374,933.878392083122,910.793341367467,827.931662104616,547.576450816161,887.890125575781
"SEC61G",136.445063450081,113.713283711181,94.1780388674507,136.851361858722,76.7244390825855,225.769969941298,67.795179624858,175.98245089372
"LANCL2",58.0836668087249,43.540774060415,40.9894055174397,116.294290334879,50.4896308801531,38.3874012292121,8.77070505636275,87.287295643285
"FIGNL1",17.184516807315,28.7453653991089,0,45.8129022531343,7.42494571766957,65.3887088734883,51.9130920903633,17.8328883572303
"GRSF1",232.334667234899,150.913168345322,189.81998507481,178.552849807087,181.168675511137,397.212007634474,118.04894913699,195.2231988581
"JCHAIN",184.046175006344,50.3043894484406,6856.4540110184,273.702723717443,256.408125450189,887.139348746282,115.915534393551,334.601299965926
"ANKRD17",193.153968914221,199.949379908508,182.98841748857,212.031509145916,185.128646560561,211.130706760666,204.8078153702,122.483785822029
"UTP3",42.1020661779219,76.9361250387915,69.2916140890052,28.192555232698,21.7798407718307,66.3646597521971,28.9196220777366,65.2308284646055
"WBP2",34.7127239507764,38.0453365576442,527.006642367082,78.704216691282,592.510668270032,10.410142706227,141.279465232221,91.0415879290177
"H3-3B",1137.78685781233,750.338582109093,3731.01184031362,1414.32652084035,1140.47166223405,3717.39689700175,2419.05527297789,886.951552504348
"UNK",51.8972407580914,35.5089807871345,16.590949852297,19.9697266231611,8.90993486120348,47.1709591375911,16.3561796997035,21.587180642963
"TRIM47",1.89029684880466,0,8.29547492614851,13.5089327156678,2.96997828706783,0.650633919139187,7.11138247813196,0.469286535716586
"ZRANB2",513.129671866427,342.408029018797,315.716016306946,307.181383056272,367.782311215233,1007.18130682746,213.578520426563,397.485695751948
"EIF5A",343.174800642081,448.512245418449,308.884448720706,426.999742795239,280.66294812791,371.186650868906,257.669091790981,476.325833752335
"KDM6B",38.3214724803126,112.867831787678,116.624618079382,114.532255632836,49.4996381177971,11.0607766253662,1.89636866083519,129.053797322061
"CLEC10A",2.40583235302411,8.03179327328043,50.2608186701939,0,24.2548226777206,1.62658479784797,0,7.97787110718196
"GUCY2D",0.17184516807315,4.22725961751602,0,6.4607939074933,0,0,0,1.87714614286634
"XAF1",1.54660651265835,3.80453365576442,43.9172201972568,0,2.96997828706783,1.62658479784797,9.48184330417594,7.03929803574879
"DLG4",2.57767752109726,10.56814904379,0,5.87344900681209,6.43495295531363,2.60253567655675,12.5634423780331,9.38573071433172
"RIDA",67.5351510527481,23.2499278963381,51.2367568967996,12.3342429143054,37.1247285883478,75.7988515797153,55.942875494638,25.8107594644122
"VPS13B",102.076029835451,70.5952356125175,91.7381933009365,85.7523554994565,153.448878165171,70.2684632670322,148.627893792958,86.8180091075684
"MATN2",5.32720021026766,3.80453365576442,1.46390733990856,18.7950368217987,6.43495295531363,3.25316959569594,4.50387556948357,1.40785960714976
"PCBD2",32.9942722700449,36.7771586723893,7.80750581284566,41.7014879483658,25.2448154400765,27.9772585229851,38.1644192993082,50.2136593216747
"SDF2",42.273911345995,16.4863125083125,39.5254981775311,41.1141430476846,27.2248009647884,35.7848655526553,88.4181888114406,41.7665016787762
"FLOT2",53.1001569346035,112.022379864174,124.920093005531,107.484116824661,184.633650179383,35.1342316335161,31.7641750689894,68.9851207503381
"ERAL1",28.526297900143,58.7589086834726,61.9720773894624,11.7468980136242,62.8645404096024,24.3987719677195,20.3859631039783,46.9286535716586
"PRMT7",11.3417810928279,36.3544327106377,61.4841082761595,42.8761777497282,58.9045693601786,27.0013076442763,40.0607879601433,40.3586420716264
"NIP7",86.9536550450141,68.4816058037595,47.8209731036796,53.44838596199,65.3395223154922,77.1001194179937,60.4467510641216,54.9065246788406
"TERF2",25.4330848748263,47.3453077161794,44.4051893105597,4.11141430476846,33.1647575389241,49.4481778545782,101.929815519891,23.4643267858293
"VPS4A",33.3379626061912,34.2408029018797,21.4706409853256,48.7496267565403,44.5496743060174,18.8683836550364,34.3716819776378,30.0343382858615
"MTSS2",0.859225840365752,8.03179327328043,16.1029807389942,29.9545899347417,10.8899203859154,0,5.21501381729677,4.22357882144927
"PCED1A",25.08939453868,76.9361250387915,44.8931584238625,51.0990063592652,50.984627261331,4.87975439354391,25.3639308386706,44.5822208930757
"BTBD3",64.9574735316509,65.9452500332499,78.0750581284566,40.5267981470034,28.2147937271444,203.323099730996,132.745806258463,84.0022898932689
"PCNA",355.891343079495,299.712706881886,114.184772512868,360.629769018262,282.642933652622,1369.90971674756,169.724995144749,352.903474858873
"NXT1",57.9118216406517,34.6635288636313,56.604417143131,35.8280389415537,49.9946344989751,54.0026152885525,40.5348801253521,41.2972151430596
"POLR3F",49.4914084050673,18.5999423170705,40.5014364041368,90.4511147049062,25.7398118212545,67.6659275904755,1.18523041302199,23.9336133215459
"RIN2",23.8864783621679,7.18634134977723,12.1992278325713,0,0.494996381177971,8.78355790837903,4.26682948687917,12.6707364643478
"PTPRA",69.9409834057722,114.981461596436,35.6217452711083,76.3548370885571,84.6443811814331,52.7013474502742,46.4610321904621,81.1865706789694
"DAP3",111.183823743328,128.931418334239,105.889297586719,126.27915364646,112.364178527399,75.1482176605761,98.3741242808254,98.5501725004831
"KHDC4",95.2022231125254,88.3497260060848,51.7247260101025,146.836225170302,118.799131482713,88.4862130029295,71.5879169465284,158.149562536489
"DCAF8",119.604236978913,180.503985667934,108.817112266536,117.468980136242,194.038581421765,20.1696514933148,109.989382328441,229.950402501127
"SYT11",37.2904014718737,40.1589663664022,2.43984556651427,72.8307676844699,13.8598986729832,43.9177895418951,4.50387556948357,15.0171691429308
"IGHMBP2",12.3728521012668,21.1362980875801,1.95187645321141,41.1141430476846,29.2047864895003,0,1.42227649562639,8.44715764289855
"ACY3",3.78059369760931,12.6817788525481,40.013467290834,78.704216691282,57.9145765978226,33.1823298760985,2.37046082604399,23.9336133215459
"TESMIN",65.9885445400898,57.9134567599694,0,5.87344900681209,9.40493124238145,10.410142706227,15.6450414518903,11.2628768571981
"MMACHC",9.62332941209643,11.4136009672932,8.29547492614851,2.34937960272484,1.97998552471189,2.60253567655675,11.8523041302199,2.34643267858293
"DPH2",17.3563619753882,4.22725961751602,51.2367568967996,12.9215878149866,20.7898480094748,18.2177497358972,33.6605437298246,17.3636018215137
"TOE1",10.310710084389,20.7135721258285,44.8931584238625,27.0178654313356,6.9299493364916,19.5190175741756,45.0387556948357,9.38573071433172
"NASP",298.666902111136,503.043894484406,241.544711084913,707.163260420175,401.937061516513,362.077776000958,247.476110238992,627.905384788792
"MUTYH",13.9194586139252,21.9817500110833,33.181899704594,20.5570715238423,12.3749095294493,9.43419182751822,72.5361012769459,14.0785960714976
"CTNNBL1",105.169242860768,90.8860817765944,55.6284789165253,92.2131494069498,90.5843377555687,24.3987719677195,37.9273732167038,61.0072496431562
"RBM38",8.76410357173067,40.1589663664022,522.614920347356,321.865005573302,641.515310006651,21.4709193315932,68.2692717900668,115.44448778628
"OSER1",113.761501264426,109.908750055416,115.648679852776,149.772949673708,144.04394692279,182.502814318542,147.205617297331,155.803129857907
"SERINC3",301.416424800306,215.167514531565,289.853653301895,116.294290334879,243.043223158384,148.019216604165,79.6474837550779,197.100345000966
"PPP1R3D",4.29612920182876,7.18634134977723,1.46390733990856,7.63548370885572,6.9299493364916,3.90380351483512,6.87433639552756,2.34643267858293
"AP3B1",75.0963384479668,60.0270865687274,130.287753251862,120.405704639648,126.719073581561,105.728011860118,88.1811427288362,58.6608169645733
"ZBED3",64.2700928593583,67.2134279185047,2.92781467981712,15.2709674177114,44.5496743060174,13.9886292614925,17.3043640301211,23.9336133215459
"PATJ",12.2010069331937,12.6817788525481,5.36766024633139,1.76203470204363,5.93995657413566,8.45824094880943,25.3639308386706,7.03929803574879
"FBXO44",2.06214201687781,7.60906731152883,62.9480156160681,15.8583123183926,5.93995657413566,3.25316959569594,0,10.7935903214815
"CASP9",5.15535504219451,33.8180769401281,40.9894055174397,5.87344900681209,7.91994209884754,5.53038831268309,31.7641750689894,19.7100345000966
"DCTN4",125.790663029546,84.5451923503203,50.7487877834968,219.079647954091,100.484265379128,116.138154566345,128.004884606375,110.282335893398
"ZMYM5",79.3924676497955,56.222552912963,47.8209731036796,88.1017351021813,63.8545331719583,93.3659673964734,87.7070505636274,82.5944302861191
"USPL1",57.052595800286,87.5042740825816,42.9412819706511,41.7014879483658,64.3495295531363,116.463471525915,21.3341474343959,125.299505036328
"XPO4",134.382921433204,65.9452500332499,100.033668227085,134.501982255997,48.5096453554412,110.607766253662,72.7731473595503,140.785960714976
"POMP",327.880580683571,134.849581798761,229.833452365644,156.821088481883,177.208704461714,820.124055074946,240.838819926069,242.621138965475
"CDK8",64.6137831955046,18.1772163553189,22.4465792119313,7.04813880817451,44.5496743060174,65.3887088734883,43.6164791992093,28.6264786787117
"ALOX5AP",93.8274617679402,43.1180480986634,365.97683497714,83.9903207974129,136.61900120512,319.461254297341,36.9791888862862,268.431898429887
"CHRM3",39.8680789929709,21.1362980875801,0,8.81017351021813,0.989992762355943,0,9.00775113896714,11.7321633929147
"MYH10",106.715849373426,93.8451635088556,19.5187645321141,54.0357308626712,26.2348082024325,2.92785263612634,32.9494054820114,33.7886305715942
"PEMT",10.8262455886085,21.5590240493317,7.80750581284566,20.5570715238423,23.2648299153647,10.410142706227,30.5789446559674,29.5650517501449
"SCO1",37.9777821441663,17.7544903935673,23.422517438537,65.7826288762954,24.2548226777206,20.1696514933148,49.0685390991105,53.0293785359742
"MPRIP",74.0652674395279,65.9452500332499,62.4600465027653,67.544663578339,142.063961398078,71.244414145741,70.4026865335064,66.6386880717552
"PIK3C2B",12.7165424374131,18.5999423170705,41.9653437440454,92.800494307631,55.4395946919328,16.9164818976189,21.8082395996047,22.0564671786795
"DSTYK",58.255511976798,104.836038514397,30.2540850247769,85.1650105987753,79.6944173696534,17.2417988571885,71.8249630291327,41.7665016787762
"SLC41A1",7.04565189099917,38.8907884811474,26.3503321183541,25.255830729292,15.3448878165171,4.55443743397431,55.7058294120337,1.40785960714976
"TMCC2",3.78059369760931,5.91816346452242,647.535013352887,0,1140.47166223405,14.6392631806317,123.263962954287,132.338803072077
"COG6",89.7031777341845,28.3226394373573,26.8383012316569,56.9724553660773,37.6197249695258,55.9545170459701,27.7343916647146,35.6657767144605
"SPART",188.685994544319,138.654115454525,129.311815025256,47.5749369551779,91.0793341367467,184.45471607596,157.161552766716,71.8008399646377
"EPSTI1",79.2206224817224,41.427144251657,122.480247439016,69.8940431810639,54.4496019295768,27.9772585229851,0,8.91644417861513
"RFXAP",63.2390218509194,27.0544615521025,7.3195366995428,16.4456572190738,30.1947792518563,81.0039229328288,30.1048524907586,25.8107594644122
"TPT1",2876.17257804032,2679.23714558165,283.022085715655,2231.91062258859,1135.02670204109,2800.00307101549,577.444257224315,2543.5330235839
"GPALPP1",73.034196431089,73.9770433065303,49.7728495568911,76.3548370885571,42.0746924001276,108.655864496244,79.4104376724735,87.287295643285
"KL",7.21749705907232,17.3317644318157,7.3195366995428,1.17468980136242,0.494996381177971,0,0,0
"RFC3",52.2409310942377,43.9635000221666,30.2540850247769,16.4456572190738,67.8145042213821,146.067314846748,137.96082007576,32.850057500161
"BEX2",73.3778867672353,54.108923104205,25.3743938917484,37.0027287429162,19.3048588659409,31.8810620378202,0,23.4643267858293
"TCEAL4",79.0487773136492,46.9225817544278,32.6939305912912,47.5749369551779,27.2248009647884,38.3874012292121,41.4830644557697,34.2579171073108
"BEX1",40.5554596652635,49.0362115631858,0,24.0811409279296,6.9299493364916,3.57848655526553,0,0.938573071433172
"VCF1",7.56118739521862,0.845451923503203,146.878703104159,1.76203470204363,41.0846996377716,8.13292398923984,45.5128478600445,4.69286535716586
"SLC39A11",39.3525434887515,32.9726250166249,75.6352125619423,6.4607939074933,22.2748371530087,20.1696514933148,23.9416543430442,70.8622668932045
"SRRM1",425.832326485267,477.68033677931,222.025946552798,638.443907040474,366.297322071699,635.669338998986,398.237418775389,518.092335431111
"BTBD2",29.0418334043624,129.35414429599,32.2059614779883,122.167739341691,70.2894861272719,9.75950878708781,53.0983225033853,46.9286535716586
"PRAM1",7.90487773136492,108.640572170162,51.2367568967996,35.2406940408725,85.634373943789,8.45824094880943,80.1215759202867,34.7272036430274
"KMT5C",4.63981953797506,16.0635865465609,0.487969113302854,19.3823817224799,5.44496019295768,0,10.1929815519891,5.63143842859903
"ZNF414",2.06214201687781,5.91816346452242,7.3195366995428,34.6533491401913,0.989992762355943,0.325316959569594,0,12.6707364643478
"PDE6B",12.54469726934,12.6817788525481,7.3195366995428,7.04813880817451,6.43495295531363,13.6633123019229,5.92615206510996,10.3243037857649
"HSPBP1",20.1058846645586,84.1224663885687,55.1405098032225,58.7344900681209,21.2848443906528,8.13292398923984,46.4610321904621,29.5650517501449
"CSNK1G2",18.2155878157539,113.713283711181,31.7179923646855,197.935231529567,90.0893413743908,11.7114105445054,28.6825759951322,95.2651667504669
"SLF1",63.5827121870657,65.9452500332499,44.8931584238625,58.7344900681209,58.9045693601786,75.1482176605761,75.3806542681987,112.628768571981
"CNDP2",88.3284163895993,84.1224663885687,165.90949852297,197.935231529567,148.003917972213,78.0760702967025,162.613612666617,228.073256358261
"MACROD1",4.12428403375561,17.7544903935673,12.6871969458742,66.3699737769766,0.494996381177971,0.325316959569594,0,6.10072496431562
"WDR74",2.06214201687781,16.9090384700641,27.3262703449598,3.52406940408725,12.8699059106273,3.25316959569594,0.237046082604398,2.81571921429952
"LGALS12",0.343690336146301,2.53635577050961,0,0,13.8598986729832,0.325316959569594,14.9339032040771,2.34643267858293
"RTN3",358.125330264446,237.149264542649,262.527382956935,99.2612882151243,159.388834739307,243.337085758056,83.6772671593527,138.908814572109
"PLAAT4",29.9010592447282,34.2408029018797,24.8864247784455,62.8459043728893,40.5897032565936,39.0380351483512,0,25.8107594644122
"CEP20",14.7786844542909,29.5908173226121,11.7112587192685,0,15.8398841976951,32.857012916529,26.786207334297,5.16215189288245
"MED10",77.1584804648446,79.0497548475495,74.6592743353366,115.119600533517,50.984627261331,95.9685030730301,61.6319814771436,98.5501725004831
"PDZD2",33.8534981104106,33.8180769401281,18.0548571922056,24.6684858286108,14.3548950541612,0.650633919139187,0,7.03929803574879
"MORC2",4.29612920182876,15.6408605848093,3.90375290642283,0,13.8598986729832,4.55443743397431,18.9636866083519,11.7321633929147
"LARGE1",1.0310710084389,16.9090384700641,9.27141315275422,0,0.494996381177971,0.325316959569594,0,0.469286535716586
"MYO18B",0.17184516807315,0.422725961751602,24.3984556651427,0,5.93995657413566,9.75950878708781,6.87433639552756,7.97787110718196
"FAM83F",0,10.9908750055416,11.2232896059656,0,5.93995657413566,0.650633919139187,1.42227649562639,0.938573071433172
"GIMAP6",7.21749705907232,2.11362980875801,0,1.17468980136242,5.44496019295768,11.3860935849358,1.18523041302199,1.40785960714976
"GIMAP4",0.343690336146301,0,0,6.4607939074933,5.93995657413566,17.8924327763277,23.7046082604399,4.22357882144927
"ADCK2",3.78059369760931,8.45451923503203,4.39172201972568,2.93672450340604,21.2848443906528,2.60253567655675,13.7486727910551,17.3636018215137
"MKRN1",163.596600005639,167.399480853634,934.460851974964,141.550121064171,1630.02308321906,219.263630749906,214.052612591772,271.716904179903
"AGAP3",11.1699359247548,31.2817211696185,7.80750581284566,50.511661458584,0.494996381177971,4.55443743397431,3.79273732167038,37.5429228573269
"KRBA1",3.95243886568246,6.76361538802563,20.006733645417,1.17468980136242,2.96997828706783,0,3.31864515646158,1.87714614286634
"ACTR3B",10.4825552524622,35.0862548253829,13.175166059177,12.3342429143054,9.40493124238145,2.27721871698716,8.29661289115395,8.91644417861513
"BTG1",250.550255050653,280.267312641312,155.174178030307,278.988827823574,193.543585040587,554.990733025727,175.888193292464,176.921023965153
"RLIG1",43.4768275225071,41.427144251657,33.181899704594,38.1774185442786,41.5796960189496,63.7621240756404,56.8910598250556,10.7935903214815
"ATP13A3",292.136785724356,157.676783733347,130.775722365165,166.218606892782,96.0292979485264,301.243504561444,149.101985958167,282.510494501385
"TMEM254",22.3398718495096,13.9499567378029,4.39172201972568,1.17468980136242,9.89992762355943,9.10887486794862,10.6670737171979,7.50858457146538
"KRAS",168.923800215907,44.8089519456698,139.071197291313,170.330021197551,109.394200240332,185.755983914238,72.5361012769459,149.233118357874
"IPO8",109.293526894524,124.281432754971,62.9480156160681,55.2104206640336,58.9045693601786,74.1722667818674,60.683797146726,96.6730263576167
"LARS1",154.316960929689,232.499278963381,117.112587192685,67.544663578339,85.1393775626111,96.9444539517389,163.798843079639,163.781000965089
"IMPA1",132.148934248253,51.995293295447,5.36766024633139,11.159553112943,38.6097177318818,72.870998943589,18.7266405257475,27.6879056072786
"LRRCC1",91.2497842468429,114.981461596436,23.422517438537,44.6382124517719,49.0046417366192,176.972426005859,35.5569123906598,59.5993900360064
"E2F5",14.9505296223641,4.22725961751602,13.175166059177,3.52406940408725,22.7698335341867,24.0734550081499,24.415746508253,16.8943152857971
"CA1",266.016320177237,239.262894351407,7438.6011631887,24.6684858286108,6887.87464409147,1066.06367650956,2276.82762341525,403.586420716264
"CCDC59",128.883876054863,89.195177929588,92.2261624142393,110.420841328067,50.984627261331,183.80408215682,104.53732242854,122.953072357746
"SWAP70",68.3943768931139,75.6679471535367,69.2916140890052,75.7674921878759,78.7044246072974,65.3887088734883,98.8482164460342,60.068676571723
"BMAL1",25.7767752109726,9.72269712028684,25.8623630050512,17.6203470204363,14.8498914353391,13.0126783827837,10.9041197998023,8.44715764289855
"AMPD3",31.2758205893134,18.5999423170705,52.7006642367082,22.3191062258859,24.7498190588986,15.9405310189101,0,12.6707364643478
"ENSG00000133808.4",1.54660651265835,4.64998557926762,18.0548571922056,0,71.7744752708058,5.2050713531135,26.786207334297,2.81571921429952
"SBF2",29.9010592447282,25.7862836668477,18.0548571922056,76.3548370885571,31.1847720142122,24.0734550081499,42.6682948687917,44.5822208930757
"MICAL2",7.73303256329177,24.5181057815929,123.944154778925,4.11141430476846,122.264106150959,2.92785263612634,74.6695160203855,19.7100345000966
"RRAS2",10.6544004205353,2.53635577050961,2.92781467981712,14.6836225170302,9.40493124238145,41.3152538653384,18.0155022779343,8.44715764289855
"HSD17B4",105.169242860768,55.3771009894598,72.2194287688223,37.0027287429162,32.6697611577461,139.560975655356,100.507539024265,99.0194590361996
"ZFC3H1",161.706303156835,105.6814904379,103.449452020205,120.993049540329,137.608993967476,159.405310189101,43.1423870340005,190.99962003665
"SARAF",621.907663256732,425.685043483863,537.253993746442,357.693044514856,438.566793723683,933.659673964734,187.977543505288,509.645177788212
"RNF122",4.12428403375561,14.7954086613061,18.5428263055084,34.6533491401913,18.8098624847629,6.50633919139187,4.97796773469237,16.4250287500805
"DUSP26",0,13.1045048142997,15.1270425123885,0,0,3.90380351483512,33.1864515646158,0
"DPF2",45.5389695393849,59.1816346452242,134.191506158285,45.8129022531343,29.2047864895003,23.4228210890107,62.3431197249568,38.9507824644766
"MEN1",30.5884399170208,51.5725673336954,32.2059614779883,26.4305205306544,15.3448878165171,14.9645801402013,42.1942027035829,24.4028998572625
"ERG28",72.8623512630158,25.3635577050961,27.8142394582627,11.7468980136242,28.2147937271444,64.0874410352099,38.8755575471214,18.7714614286634
"DGLUCY",53.9593827749692,76.9361250387915,84.4186566013937,110.420841328067,68.30950060256,29.9291602804026,36.7421428036818,93.8573071433172
"NUMB",112.730430255987,101.031504858633,101.497575566994,44.0508675510907,94.0493124238145,109.957132334523,129.664207184606,130.461656929211
"COX16",19.2466588241929,2.11362980875801,4.87969113302854,5.87344900681209,12.8699059106273,38.0620842696425,7.34842856073635,7.97787110718196
"TTC9",8.42041323558437,3.38180769401281,0,21.7317613252047,1.48498914353391,10.410142706227,31.0530368211762,2.81571921429952
"MED6",78.0177063052103,101.876956782136,108.817112266536,191.474437622074,51.479623642509,71.5697311053106,52.6242303381765,126.707364643478
"EIF2S1",141.772263660349,71.4406875360207,142.974950197736,39.352108345641,108.899203859154,205.275001488414,347.035464932839,94.7958802147504
"LOXL2",1.54660651265835,5.49543750277082,3.90375290642283,12.3342429143054,1.48498914353391,2.60253567655675,0,5.16215189288245
"ELP3",26.4641558832652,28.7453653991089,3.90375290642283,11.7468980136242,25.2448154400765,8.45824094880943,30.341898573363,35.196490178744
"MBD2",128.368340550643,52.4180192571986,25.8623630050512,17.6203470204363,49.0046417366192,296.03843320833,46.2239861078577,87.7565821790016
"IER3IP1",102.247875003525,36.7771586723893,21.4706409853256,61.6712145715269,23.2648299153647,221.866166426463,29.156668160341,37.5429228573269
"KGD4",85.7507388685021,11.4136009672932,37.5736217243197,2.93672450340604,25.2448154400765,142.814145251052,13.9857188736595,2.81571921429952
"CCNB1",25.08939453868,23.6726538580897,84.4186566013937,4.69875920544967,45.0446706871954,56.9304679246789,99.7964007764518,16.8943152857971
"CDK7",63.926402523212,13.5272307760513,5.85562935963424,3.52406940408725,35.144743063636,25.3747228464283,53.5724146685941,25.3414729286956
"CD180",6.18642605063342,3.80453365576442,33.6698688178969,19.9697266231611,6.9299493364916,8.45824094880943,16.1191336170991,10.7935903214815
"IRAK2",6.35827121870657,4.22725961751602,8.78344403945136,0.587344900681209,3.4649746682458,0,0,0
"THUMPD3",33.6816529423375,19.4453942405737,16.590949852297,36.4153838422349,35.144743063636,62.7861731969316,28.4455299125278,30.0343382858615
"VHL",54.1312279430424,86.6588221590784,33.6698688178969,200.284611132292,72.2694716519838,52.050713531135,21.8082395996047,123.422358893462
"BHLHE40",127.165424374131,100.608778896881,172.74106610921,144.486845567577,126.719073581561,101.824208345283,41.0089722905609,197.100345000966
"ARL8B",321.522309464865,60.0270865687274,102.961482906902,90.4511147049062,139.09398311101,335.401785316251,141.75355739743,112.628768571981
